Industry_code_NZSIOC,Variable_name,Value,Year,Industry_name_NZSIOC,Units
DD12,"Government funding, grants and subsidies",C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Non-operating income,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Non-operating income,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Non-operating income,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Total expenditure,"2,092",2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Total expenditure,"2,092",2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Total expenditure,"2,092",2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Interest and donations,105,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Interest and donations,105,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Interest and donations,105,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Indirect taxes,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Indirect taxes,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Indirect taxes,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Depreciation,348,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Depreciation,348,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Depreciation,348,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Salaries and wages paid,409,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Salaries and wages paid,409,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Salaries and wages paid,409,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Redundancy and severance,0,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Redundancy and severance,0,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Redundancy and severance,0,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Purchases and other operating expenses,"1,050",2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Purchases and other operating expenses,"1,050",2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Purchases and other operating expenses,"1,050",2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Non-operating expenses,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Non-operating expenses,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Non-operating expenses,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Opening stocks,19,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Opening stocks,19,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Opening stocks,19,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Closing stocks,23,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Closing stocks,23,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Closing stocks,23,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Surplus before income tax,201,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Surplus before income tax,201,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Surplus before income tax,201,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Total assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Total assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Total assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Current assets,548,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Current assets,548,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Current assets,548,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Fixed tangible assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Fixed tangible assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Fixed tangible assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Additions to fixed assets,630,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Additions to fixed assets,630,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Additions to fixed assets,630,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Disposals of fixed assets,97,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Disposals of fixed assets,97,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Disposals of fixed assets,97,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Other assets,512,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Other assets,512,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Other assets,512,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Total equity and liabilities,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Total equity and liabilities,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Total equity and liabilities,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Shareholders funds or owners equity,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Shareholders funds or owners equity,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Shareholders funds or owners equity,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Current liabilities,928,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Current liabilities,928,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Current liabilities,928,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Other liabilities,"3,128",2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Other liabilities,"3,128",2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Other liabilities,"3,128",2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Total income per employee count,"362,000",2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Total income per employee count,"362,000",2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Total income per employee count,"362,000",2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Surplus per employee count,"31,800",2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Surplus per employee count,"31,800",2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Surplus per employee count,"31,800",2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Current ratio,59,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Current ratio,59,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Current ratio,59,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Quick ratio,57,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Quick ratio,57,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Quick ratio,57,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Return on equity,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Return on equity,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Return on equity,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Return on total assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Return on total assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Return on total assets,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
DD12,Liabilities structure,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars (millions)
DD12,Liabilities structure,C,2016,"Water, Sewerage, Drainage and Waste Services",Dollars
DD12,Liabilities structure,C,2016,"Water, Sewerage, Drainage and Waste Services",Percentage
EE,Total income,"49,861",2016,Construction,Dollars (millions)
EE,Total income,"49,861",2016,Construction,Dollars
EE,Total income,"49,861",2016,Construction,Percentage
EE,Sales of goods and services,"49,319",2016,Construction,Dollars (millions)
EE,Sales of goods and services,"49,319",2016,Construction,Dollars
EE,Sales of goods and services,"49,319",2016,Construction,Percentage
EE,"Interest, dividends and donations",253,2016,Construction,Dollars (millions)
EE,"Interest, dividends and donations",253,2016,Construction,Dollars
EE,"Interest, dividends and donations",253,2016,Construction,Percentage
EE,"Government funding, grants and subsidies",3,2016,Construction,Dollars (millions)
EE,"Government funding, grants and subsidies",3,2016,Construction,Dollars
EE,"Government funding, grants and subsidies",3,2016,Construction,Percentage
EE,Non-operating income,286,2016,Construction,Dollars (millions)
EE,Non-operating income,286,2016,Construction,Dollars
EE,Non-operating income,286,2016,Construction,Percentage
EE,Total expenditure,"46,876",2016,Construction,Dollars (millions)
EE,Total expenditure,"46,876",2016,Construction,Dollars
EE,Total expenditure,"46,876",2016,Construction,Percentage
EE,Interest and donations,571,2016,Construction,Dollars (millions)
EE,Interest and donations,571,2016,Construction,Dollars
EE,Interest and donations,571,2016,Construction,Percentage
EE,Indirect taxes,204,2016,Construction,Dollars (millions)
EE,Indirect taxes,204,2016,Construction,Dollars
EE,Indirect taxes,204,2016,Construction,Percentage
EE,Depreciation,895,2016,Construction,Dollars (millions)
EE,Depreciation,895,2016,Construction,Dollars
EE,Depreciation,895,2016,Construction,Percentage
EE,Salaries and wages paid,"9,993",2016,Construction,Dollars (millions)
EE,Salaries and wages paid,"9,993",2016,Construction,Dollars
EE,Salaries and wages paid,"9,993",2016,Construction,Percentage
EE,Redundancy and severance,20,2016,Construction,Dollars (millions)
EE,Redundancy and severance,20,2016,Construction,Dollars
EE,Redundancy and severance,20,2016,Construction,Percentage
EE,Purchases and other operating expenses,"34,901",2016,Construction,Dollars (millions)
EE,Purchases and other operating expenses,"34,901",2016,Construction,Dollars
EE,Purchases and other operating expenses,"34,901",2016,Construction,Percentage
EE,Non-operating expenses,312,2016,Construction,Dollars (millions)
EE,Non-operating expenses,312,2016,Construction,Dollars
EE,Non-operating expenses,312,2016,Construction,Percentage
EE,Opening stocks,"5,194",2016,Construction,Dollars (millions)
EE,Opening stocks,"5,194",2016,Construction,Dollars
EE,Opening stocks,"5,194",2016,Construction,Percentage
EE,Closing stocks,"6,078",2016,Construction,Dollars (millions)
EE,Closing stocks,"6,078",2016,Construction,Dollars
EE,Closing stocks,"6,078",2016,Construction,Percentage
EE,Surplus before income tax,"3,869",2016,Construction,Dollars (millions)
EE,Surplus before income tax,"3,869",2016,Construction,Dollars
EE,Surplus before income tax,"3,869",2016,Construction,Percentage
EE,Total assets,"31,744",2016,Construction,Dollars (millions)
EE,Total assets,"31,744",2016,Construction,Dollars
EE,Total assets,"31,744",2016,Construction,Percentage
EE,Current assets,"19,303",2016,Construction,Dollars (millions)
EE,Current assets,"19,303",2016,Construction,Dollars
EE,Current assets,"19,303",2016,Construction,Percentage
EE,Fixed tangible assets,"7,722",2016,Construction,Dollars (millions)
EE,Fixed tangible assets,"7,722",2016,Construction,Dollars
EE,Fixed tangible assets,"7,722",2016,Construction,Percentage
EE,Additions to fixed assets,"2,079",2016,Construction,Dollars (millions)
EE,Additions to fixed assets,"2,079",2016,Construction,Dollars
EE,Additions to fixed assets,"2,079",2016,Construction,Percentage
EE,Disposals of fixed assets,906,2016,Construction,Dollars (millions)
EE,Disposals of fixed assets,906,2016,Construction,Dollars
EE,Disposals of fixed assets,906,2016,Construction,Percentage
EE,Other assets,"4,719",2016,Construction,Dollars (millions)
EE,Other assets,"4,719",2016,Construction,Dollars
EE,Other assets,"4,719",2016,Construction,Percentage
EE,Total equity and liabilities,"31,744",2016,Construction,Dollars (millions)
EE,Total equity and liabilities,"31,744",2016,Construction,Dollars
EE,Total equity and liabilities,"31,744",2016,Construction,Percentage
EE,Shareholders funds or owners equity,"10,042",2016,Construction,Dollars (millions)
EE,Shareholders funds or owners equity,"10,042",2016,Construction,Dollars
EE,Shareholders funds or owners equity,"10,042",2016,Construction,Percentage
EE,Current liabilities,"14,739",2016,Construction,Dollars (millions)
EE,Current liabilities,"14,739",2016,Construction,Dollars
EE,Current liabilities,"14,739",2016,Construction,Percentage
EE,Other liabilities,"6,963",2016,Construction,Dollars (millions)
EE,Other liabilities,"6,963",2016,Construction,Dollars
EE,Other liabilities,"6,963",2016,Construction,Percentage
EE,Total income per employee count,"347,300",2016,Construction,Dollars (millions)
EE,Total income per employee count,"347,300",2016,Construction,Dollars
EE,Total income per employee count,"347,300",2016,Construction,Percentage
EE,Surplus per employee count,"26,900",2016,Construction,Dollars (millions)
EE,Surplus per employee count,"26,900",2016,Construction,Dollars
EE,Surplus per employee count,"26,900",2016,Construction,Percentage
EE,Current ratio,131,2016,Construction,Dollars (millions)
EE,Current ratio,131,2016,Construction,Dollars
EE,Current ratio,131,2016,Construction,Percentage
EE,Quick ratio,90,2016,Construction,Dollars (millions)
EE,Quick ratio,90,2016,Construction,Dollars
EE,Quick ratio,90,2016,Construction,Percentage
EE,Return on equity,39,2016,Construction,Dollars (millions)
EE,Return on equity,39,2016,Construction,Dollars
EE,Return on equity,39,2016,Construction,Percentage
EE,Return on total assets,12,2016,Construction,Dollars (millions)
EE,Return on total assets,12,2016,Construction,Dollars
EE,Return on total assets,12,2016,Construction,Percentage
EE,Liabilities structure,32,2016,Construction,Dollars (millions)
EE,Liabilities structure,32,2016,Construction,Dollars
EE,Liabilities structure,32,2016,Construction,Percentage
EE11,Total income,"19,668",2016,Building Construction,Dollars (millions)
EE11,Total income,"19,668",2016,Building Construction,Dollars
EE11,Total income,"19,668",2016,Building Construction,Percentage
EE11,Sales of goods and services,"19,399",2016,Building Construction,Dollars (millions)
EE11,Sales of goods and services,"19,399",2016,Building Construction,Dollars
EE11,Sales of goods and services,"19,399",2016,Building Construction,Percentage
EE11,"Interest, dividends and donations",85,2016,Building Construction,Dollars (millions)
EE11,"Interest, dividends and donations",85,2016,Building Construction,Dollars
EE11,"Interest, dividends and donations",85,2016,Building Construction,Percentage
EE11,"Government funding, grants and subsidies",0,2016,Building Construction,Dollars (millions)
EE11,"Government funding, grants and subsidies",0,2016,Building Construction,Dollars
EE11,"Government funding, grants and subsidies",0,2016,Building Construction,Percentage
EE11,Non-operating income,184,2016,Building Construction,Dollars (millions)
EE11,Non-operating income,184,2016,Building Construction,Dollars
EE11,Non-operating income,184,2016,Building Construction,Percentage
EE11,Total expenditure,"18,664",2016,Building Construction,Dollars (millions)
EE11,Total expenditure,"18,664",2016,Building Construction,Dollars
EE11,Total expenditure,"18,664",2016,Building Construction,Percentage
EE11,Interest and donations,155,2016,Building Construction,Dollars (millions)
EE11,Interest and donations,155,2016,Building Construction,Dollars
EE11,Interest and donations,155,2016,Building Construction,Percentage
EE11,Indirect taxes,44,2016,Building Construction,Dollars (millions)
EE11,Indirect taxes,44,2016,Building Construction,Dollars
EE11,Indirect taxes,44,2016,Building Construction,Percentage
EE11,Depreciation,160,2016,Building Construction,Dollars (millions)
EE11,Depreciation,160,2016,Building Construction,Dollars
EE11,Depreciation,160,2016,Building Construction,Percentage
EE11,Salaries and wages paid,"2,490",2016,Building Construction,Dollars (millions)
EE11,Salaries and wages paid,"2,490",2016,Building Construction,Dollars
EE11,Salaries and wages paid,"2,490",2016,Building Construction,Percentage
EE11,Redundancy and severance,5,2016,Building Construction,Dollars (millions)
EE11,Redundancy and severance,5,2016,Building Construction,Dollars
EE11,Redundancy and severance,5,2016,Building Construction,Percentage
EE11,Purchases and other operating expenses,"15,736",2016,Building Construction,Dollars (millions)
EE11,Purchases and other operating expenses,"15,736",2016,Building Construction,Dollars
EE11,Purchases and other operating expenses,"15,736",2016,Building Construction,Percentage
EE11,Non-operating expenses,78,2016,Building Construction,Dollars (millions)
EE11,Non-operating expenses,78,2016,Building Construction,Dollars
EE11,Non-operating expenses,78,2016,Building Construction,Percentage
EE11,Opening stocks,"2,103",2016,Building Construction,Dollars (millions)
EE11,Opening stocks,"2,103",2016,Building Construction,Dollars
EE11,Opening stocks,"2,103",2016,Building Construction,Percentage
EE11,Closing stocks,"2,508",2016,Building Construction,Dollars (millions)
EE11,Closing stocks,"2,508",2016,Building Construction,Dollars
EE11,Closing stocks,"2,508",2016,Building Construction,Percentage
EE11,Surplus before income tax,"1,410",2016,Building Construction,Dollars (millions)
EE11,Surplus before income tax,"1,410",2016,Building Construction,Dollars
EE11,Surplus before income tax,"1,410",2016,Building Construction,Percentage
EE11,Total assets,"9,953",2016,Building Construction,Dollars (millions)
EE11,Total assets,"9,953",2016,Building Construction,Dollars
EE11,Total assets,"9,953",2016,Building Construction,Percentage
EE11,Current assets,"7,141",2016,Building Construction,Dollars (millions)
EE11,Current assets,"7,141",2016,Building Construction,Dollars
EE11,Current assets,"7,141",2016,Building Construction,Percentage
EE11,Fixed tangible assets,"1,853",2016,Building Construction,Dollars (millions)
EE11,Fixed tangible assets,"1,853",2016,Building Construction,Dollars
EE11,Fixed tangible assets,"1,853",2016,Building Construction,Percentage
EE11,Additions to fixed assets,582,2016,Building Construction,Dollars (millions)
EE11,Additions to fixed assets,582,2016,Building Construction,Dollars
EE11,Additions to fixed assets,582,2016,Building Construction,Percentage
EE11,Disposals of fixed assets,193,2016,Building Construction,Dollars (millions)
EE11,Disposals of fixed assets,193,2016,Building Construction,Dollars
EE11,Disposals of fixed assets,193,2016,Building Construction,Percentage
EE11,Other assets,959,2016,Building Construction,Dollars (millions)
EE11,Other assets,959,2016,Building Construction,Dollars
EE11,Other assets,959,2016,Building Construction,Percentage
EE11,Total equity and liabilities,"9,952",2016,Building Construction,Dollars (millions)
EE11,Total equity and liabilities,"9,952",2016,Building Construction,Dollars
EE11,Total equity and liabilities,"9,952",2016,Building Construction,Percentage
EE11,Shareholders funds or owners equity,"2,375",2016,Building Construction,Dollars (millions)
EE11,Shareholders funds or owners equity,"2,375",2016,Building Construction,Dollars
EE11,Shareholders funds or owners equity,"2,375",2016,Building Construction,Percentage
EE11,Current liabilities,"5,658",2016,Building Construction,Dollars (millions)
EE11,Current liabilities,"5,658",2016,Building Construction,Dollars
EE11,Current liabilities,"5,658",2016,Building Construction,Percentage
EE11,Other liabilities,"1,919",2016,Building Construction,Dollars (millions)
EE11,Other liabilities,"1,919",2016,Building Construction,Dollars
EE11,Other liabilities,"1,919",2016,Building Construction,Percentage
EE11,Total income per employee count,"599,800",2016,Building Construction,Dollars (millions)
EE11,Total income per employee count,"599,800",2016,Building Construction,Dollars
EE11,Total income per employee count,"599,800",2016,Building Construction,Percentage
EE11,Surplus per employee count,"43,000",2016,Building Construction,Dollars (millions)
EE11,Surplus per employee count,"43,000",2016,Building Construction,Dollars
EE11,Surplus per employee count,"43,000",2016,Building Construction,Percentage
EE11,Current ratio,126,2016,Building Construction,Dollars (millions)
EE11,Current ratio,126,2016,Building Construction,Dollars
EE11,Current ratio,126,2016,Building Construction,Percentage
EE11,Quick ratio,82,2016,Building Construction,Dollars (millions)
EE11,Quick ratio,82,2016,Building Construction,Dollars
EE11,Quick ratio,82,2016,Building Construction,Percentage
EE11,Return on equity,59,2016,Building Construction,Dollars (millions)
EE11,Return on equity,59,2016,Building Construction,Dollars
EE11,Return on equity,59,2016,Building Construction,Percentage
EE11,Return on total assets,14,2016,Building Construction,Dollars (millions)
EE11,Return on total assets,14,2016,Building Construction,Dollars
EE11,Return on total assets,14,2016,Building Construction,Percentage
EE11,Liabilities structure,24,2016,Building Construction,Dollars (millions)
EE11,Liabilities structure,24,2016,Building Construction,Dollars
EE11,Liabilities structure,24,2016,Building Construction,Percentage
EE112,Total income,"12,454",2016,Residential Building Construction,Dollars (millions)
EE112,Total income,"12,454",2016,Residential Building Construction,Dollars
EE112,Total income,"12,454",2016,Residential Building Construction,Percentage
EE112,Sales of goods and services,"12,401",2016,Residential Building Construction,Dollars (millions)
EE112,Sales of goods and services,"12,401",2016,Residential Building Construction,Dollars
EE112,Sales of goods and services,"12,401",2016,Residential Building Construction,Percentage
EE112,"Interest, dividends and donations",C,2016,Residential Building Construction,Dollars (millions)
EE112,"Interest, dividends and donations",C,2016,Residential Building Construction,Dollars
EE112,"Interest, dividends and donations",C,2016,Residential Building Construction,Percentage
EE112,"Government funding, grants and subsidies",0,2016,Residential Building Construction,Dollars (millions)
EE112,"Government funding, grants and subsidies",0,2016,Residential Building Construction,Dollars
EE112,"Government funding, grants and subsidies",0,2016,Residential Building Construction,Percentage
EE112,Non-operating income,C,2016,Residential Building Construction,Dollars (millions)
EE112,Non-operating income,C,2016,Residential Building Construction,Dollars
EE112,Non-operating income,C,2016,Residential Building Construction,Percentage
EE112,Total expenditure,"11,923",2016,Residential Building Construction,Dollars (millions)
EE112,Total expenditure,"11,923",2016,Residential Building Construction,Dollars
EE112,Total expenditure,"11,923",2016,Residential Building Construction,Percentage
EE112,Interest and donations,121,2016,Residential Building Construction,Dollars (millions)
EE112,Interest and donations,121,2016,Residential Building Construction,Dollars
EE112,Interest and donations,121,2016,Residential Building Construction,Percentage
EE112,Indirect taxes,29,2016,Residential Building Construction,Dollars (millions)
EE112,Indirect taxes,29,2016,Residential Building Construction,Dollars
EE112,Indirect taxes,29,2016,Residential Building Construction,Percentage
EE112,Depreciation,120,2016,Residential Building Construction,Dollars (millions)
EE112,Depreciation,120,2016,Residential Building Construction,Dollars
EE112,Depreciation,120,2016,Residential Building Construction,Percentage
EE112,Salaries and wages paid,"1,702",2016,Residential Building Construction,Dollars (millions)
EE112,Salaries and wages paid,"1,702",2016,Residential Building Construction,Dollars
EE112,Salaries and wages paid,"1,702",2016,Residential Building Construction,Percentage
EE112,Redundancy and severance,4,2016,Residential Building Construction,Dollars (millions)
EE112,Redundancy and severance,4,2016,Residential Building Construction,Dollars
EE112,Redundancy and severance,4,2016,Residential Building Construction,Percentage
EE112,Purchases and other operating expenses,"9,892",2016,Residential Building Construction,Dollars (millions)
EE112,Purchases and other operating expenses,"9,892",2016,Residential Building Construction,Dollars
EE112,Purchases and other operating expenses,"9,892",2016,Residential Building Construction,Percentage
EE112,Non-operating expenses,59,2016,Residential Building Construction,Dollars (millions)
EE112,Non-operating expenses,59,2016,Residential Building Construction,Dollars
EE112,Non-operating expenses,59,2016,Residential Building Construction,Percentage
EE112,Opening stocks,"1,802",2016,Residential Building Construction,Dollars (millions)
EE112,Opening stocks,"1,802",2016,Residential Building Construction,Dollars
EE112,Opening stocks,"1,802",2016,Residential Building Construction,Percentage
EE112,Closing stocks,"2,162",2016,Residential Building Construction,Dollars (millions)
EE112,Closing stocks,"2,162",2016,Residential Building Construction,Dollars
EE112,Closing stocks,"2,162",2016,Residential Building Construction,Percentage
EE112,Surplus before income tax,891,2016,Residential Building Construction,Dollars (millions)
EE112,Surplus before income tax,891,2016,Residential Building Construction,Dollars
EE112,Surplus before income tax,891,2016,Residential Building Construction,Percentage
EE112,Total assets,"6,580",2016,Residential Building Construction,Dollars (millions)
EE112,Total assets,"6,580",2016,Residential Building Construction,Dollars
EE112,Total assets,"6,580",2016,Residential Building Construction,Percentage
EE112,Current assets,"4,576",2016,Residential Building Construction,Dollars (millions)
EE112,Current assets,"4,576",2016,Residential Building Construction,Dollars
EE112,Current assets,"4,576",2016,Residential Building Construction,Percentage
EE112,Fixed tangible assets,"1,266",2016,Residential Building Construction,Dollars (millions)
EE112,Fixed tangible assets,"1,266",2016,Residential Building Construction,Dollars
EE112,Fixed tangible assets,"1,266",2016,Residential Building Construction,Percentage
EE112,Additions to fixed assets,438,2016,Residential Building Construction,Dollars (millions)
EE112,Additions to fixed assets,438,2016,Residential Building Construction,Dollars
EE112,Additions to fixed assets,438,2016,Residential Building Construction,Percentage
EE112,Disposals of fixed assets,155,2016,Residential Building Construction,Dollars (millions)
EE112,Disposals of fixed assets,155,2016,Residential Building Construction,Dollars
EE112,Disposals of fixed assets,155,2016,Residential Building Construction,Percentage
EE112,Other assets,738,2016,Residential Building Construction,Dollars (millions)
EE112,Other assets,738,2016,Residential Building Construction,Dollars
EE112,Other assets,738,2016,Residential Building Construction,Percentage
EE112,Total equity and liabilities,"6,579",2016,Residential Building Construction,Dollars (millions)
EE112,Total equity and liabilities,"6,579",2016,Residential Building Construction,Dollars
EE112,Total equity and liabilities,"6,579",2016,Residential Building Construction,Percentage
EE112,Shareholders funds or owners equity,"1,461",2016,Residential Building Construction,Dollars (millions)
EE112,Shareholders funds or owners equity,"1,461",2016,Residential Building Construction,Dollars
EE112,Shareholders funds or owners equity,"1,461",2016,Residential Building Construction,Percentage
EE112,Current liabilities,"3,644",2016,Residential Building Construction,Dollars (millions)
EE112,Current liabilities,"3,644",2016,Residential Building Construction,Dollars
EE112,Current liabilities,"3,644",2016,Residential Building Construction,Percentage
EE112,Other liabilities,"1,473",2016,Residential Building Construction,Dollars (millions)
EE112,Other liabilities,"1,473",2016,Residential Building Construction,Dollars
EE112,Other liabilities,"1,473",2016,Residential Building Construction,Percentage
EE112,Total income per employee count,"546,700",2016,Residential Building Construction,Dollars (millions)
EE112,Total income per employee count,"546,700",2016,Residential Building Construction,Dollars
EE112,Total income per employee count,"546,700",2016,Residential Building Construction,Percentage
EE112,Surplus per employee count,"39,100",2016,Residential Building Construction,Dollars (millions)
EE112,Surplus per employee count,"39,100",2016,Residential Building Construction,Dollars
EE112,Surplus per employee count,"39,100",2016,Residential Building Construction,Percentage
EE112,Current ratio,126,2016,Residential Building Construction,Dollars (millions)
EE112,Current ratio,126,2016,Residential Building Construction,Dollars
EE112,Current ratio,126,2016,Residential Building Construction,Percentage
EE112,Quick ratio,66,2016,Residential Building Construction,Dollars (millions)
EE112,Quick ratio,66,2016,Residential Building Construction,Dollars
EE112,Quick ratio,66,2016,Residential Building Construction,Percentage
EE112,Return on equity,61,2016,Residential Building Construction,Dollars (millions)
EE112,Return on equity,61,2016,Residential Building Construction,Dollars
EE112,Return on equity,61,2016,Residential Building Construction,Percentage
EE112,Return on total assets,14,2016,Residential Building Construction,Dollars (millions)
EE112,Return on total assets,14,2016,Residential Building Construction,Dollars
EE112,Return on total assets,14,2016,Residential Building Construction,Percentage
EE112,Liabilities structure,22,2016,Residential Building Construction,Dollars (millions)
EE112,Liabilities structure,22,2016,Residential Building Construction,Dollars
EE112,Liabilities structure,22,2016,Residential Building Construction,Percentage
EE113,Total income,"7,214",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Total income,"7,214",2016,Non-Residential Building Construction,Dollars
EE113,Total income,"7,214",2016,Non-Residential Building Construction,Percentage
EE113,Sales of goods and services,"6,998",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Sales of goods and services,"6,998",2016,Non-Residential Building Construction,Dollars
EE113,Sales of goods and services,"6,998",2016,Non-Residential Building Construction,Percentage
EE113,"Interest, dividends and donations",C,2016,Non-Residential Building Construction,Dollars (millions)
EE113,"Interest, dividends and donations",C,2016,Non-Residential Building Construction,Dollars
EE113,"Interest, dividends and donations",C,2016,Non-Residential Building Construction,Percentage
EE113,"Government funding, grants and subsidies",0,2016,Non-Residential Building Construction,Dollars (millions)
EE113,"Government funding, grants and subsidies",0,2016,Non-Residential Building Construction,Dollars
EE113,"Government funding, grants and subsidies",0,2016,Non-Residential Building Construction,Percentage
EE113,Non-operating income,C,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Non-operating income,C,2016,Non-Residential Building Construction,Dollars
EE113,Non-operating income,C,2016,Non-Residential Building Construction,Percentage
EE113,Total expenditure,"6,740",2016,Non-Residential Building Construction,Dollars (millions)
EE113,Total expenditure,"6,740",2016,Non-Residential Building Construction,Dollars
EE113,Total expenditure,"6,740",2016,Non-Residential Building Construction,Percentage
EE113,Interest and donations,33,2016,Non-Residential Building Construction,Dollars (millions)
EE113,Interest and donations,33,2016,Non-Residential Building Construction,Dollars
